image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/damage/-95.635425_29.840296000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183422.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-96.888657_28.644931.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183422.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The surrounding"
hurricane_dataset/no_damage/-95.64276600000001_29.837870000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183423.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183423.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.641564_29.775185999999998.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183423.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183423.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.975996_29.902003999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183423.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183423.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.09793_29.815965000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183423.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183423.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.13221899999999_30.048105.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.155136_30.025062.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.545469_29.758166999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.631536_29.845994.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183543.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183543.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.94411_30.16595.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183543.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183543.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.088327_29.846383000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.543533_29.754151.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183544.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.239278_29.559926.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183544.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.159487_29.960012.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183544.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.276999_29.609358.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183544.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183544.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.628872_29.775699.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.630624_29.774819.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
hurricane_dataset/damage/-95.6528_29.832058.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
hurricane_dataset/damage/-95.65136899999999_29.835396999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
hurricane_dataset/no_damage/-95.64268_29.843826.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.19368_30.030194.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183545.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183545.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The satellite"
hurricane_dataset/damage/-95.667182_29.833022999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.952263_30.129268.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183546.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-95.178749_30.041638.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183546.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183546.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
